1513100712.297313364,3,4,90.0555
1513100712.297313364,4,4,121.27
1513100712.297313364,5,4,90.0849
1513100712.297313364,6,4,127.085
1513100712.297313364,7,4,174.617
1513100712.297313364,8,4,91.3541
1513100712.297313364,9,4,90.0835
1513100712.297313364,10,4,90.5427

1513100712.611085292,0,5,91.3489
1513100712.611085292,1,5,94.9016
1513100712.611085292,2,5,90.0835
1513100712.611085292,3,5,135.831
1513100712.611085292,4,5,90.125
1513100712.611085292,5,5,92.7468
1513100712.611085292,6,5,90.6384
1513100712.611085292,7,5,90.5427
1513100712.611085292,8,5,121.27
1513100712.611085292,9,5,90.0555
1513100712.611085292,10,5,127.085
1513100712.611085292,11,5,174.617
1513100712.611085292,12,5,91.2279

1513100713.145366544,0,6,90.2298
1513100713.145366544,1,6,90.0976
1513100713.145366544,2,6,127.085
1513100713.145366544,3,6,92.8628
1513100713.145366544,4,6,90.1472
1513100713.145366544,5,6,90.1326
1513100713.145366544,6,6,90.2625
1513100713.145366544,7,6,174.617
1513100713.145366544,8,6,90.0292
1513100713.145366544,9,6,90.1074

1513100713.558586816,0,7,92.8628
1513100713.558586816,1,7,91.2427
1513100713.558586816,2,7,174.617
1513100713.558586816,3,7,94.7109
1513100713.558586816,4,7,91.7097
1513100713.558586816,5,7,90.1326
1513100713.558586816,6,7,90.4971
1513100713.558586816,7,7,91.0677
1513100713.558586816,8,7,127.085
1513100713.558586816,9,7,91.0288

1513100713.932623357,0,8,94.7109
1513100713.932623357,1,8,91.2454
1513100713.932623357,2,8,92.8628
1513100713.932623357,3,8,90.7425
1513100713.932623357,4,8,91.0527
1513100713.932623357,5,8,90.1326
1513100713.932623357,6,8,91.0677
1513100713.932623357,7,8,99.9277
1513100713.932623357,8,8,127.085
1513100713.932623357,9,8,174.617
1513100713.932623357,10,8,91.0288

1513100714.438309089,0,9,91.0288
1513100714.438309089,1,9,94.7109
1513100714.438309089,2,9,91.9844
1513100714.438309089,3,9,114.404
1513100714.438309089,4,9,91.1938
1513100714.438309089,5,9,127.085
1513100714.438309089,6,9,174.617
1513100714.438309089,7,9,90.8054
1513100714.438309089,8,9,90.7153
1513100714.438309089,9,9,90.1326
1513100714.438309089,10,9,91.0677

#,#,#,#
1513100715.265796113,0,3,177.748
1513100715.265796113,1,3,180

1513100715.399683525,0,4,177.748
1513100715.399683525,1,4,180

1513100715.545313652,0,5,138.748
1513100715.545313652,1,5,118.898
1513100715.545313652,2,5,94.1652

1513100715.746387437,0,6,92.5009
1513100715.746387437,1,6,111.029
1513100715.746387437,2,6,104.25
1513100715.746387437,3,6,92.455
1513100715.746387437,4,6,96.4073

1513100716.10203735,0,7,96.4073
1513100716.10203735,1,7,111.029
1513100716.10203735,2,7,92.6102
1513100716.10203735,3,7,92.455
1513100716.10203735,4,7,104.25

1513100716.339786119,0,8,93.5134
1513100716.339786119,1,8,92.455
1513100716.339786119,2,8,104.25
1513100716.339786119,3,8,94.9696
1513100716.339786119,4,8,95.9706
1513100716.339786119,5,8,91.7391
1513100716.339786119,6,8,111.029

1513100716.784216719,0,9,90.5873
1513100716.784216719,1,9,104.25
1513100716.784216719,2,9,96.2407
1513100716.784216719,3,9,91.5731
1513100716.784216719,4,9,92.7285
1513100716.784216719,5,9,92.455

#,#,#,#
1513100717.195790966,0,1,180

1513100717.286339589,0,2,180

1513100717.389548036,0,3,136.73
1513100717.389548036,1,3,102.597

1513100717.493687092,0,4,102.597
1513100717.493687092,1,4,136.73

1513100717.599579752,0,5,136.73
1513100717.599579752,1,5,102.597

1513100717.731621938,0,6,136.73
1513100717.731621938,1,6,104.743
1513100717.731621938,2,6,90.155
1513100717.731621938,3,6,95.4854

1513100717.885633719,0,7,136.73
1513100717.885633719,1,7,90.155
1513100717.885633719,2,7,95.4854
1513100717.885633719,3,7,104.743

1513100718.129840675,0,8,180
1513100718.129840675,1,8,91.9963
1513100718.129840675,2,8,136.73
1513100718.129840675,3,8,90.155
1513100718.129840675,4,8,90.7531

1513100718.401423844,0,9,132.848
1513100718.401423844,1,9,91.1867
1513100718.401423844,2,9,91.13
1513100718.401423844,3,9,91.5441
1513100718.401423844,4,9,180

#,#,#,#
1513100718.988051610,0,4,180
1513100718.988051610,1,4,90.4022

1513100719.123496366,0,5,114.693
1513100719.123496366,1,5,180
1513100719.123496366,2,5,92.0192
1513100719.123496366,3,5,90.8193

1513100719.354817021,0,6,180
1513100719.354817021,1,6,92.0192
1513100719.354817021,2,6,178.514
1513100719.354817021,3,6,90.8193
1513100719.354817021,4,6,114.693

1513100719.651925562,0,7,109.492
1513100719.651925562,1,7,90.1445
1513100719.651925562,2,7,90.5231
1513100719.651925562,3,7,90.4015

1513100719.866908394,0,8,109.492
1513100719.866908394,1,8,90.4015
1513100719.866908394,2,8,90.1445
1513100719.866908394,3,8,90.5231

1513100720.138350008,0,9,90.4099
1513100720.138350008,1,9,91.2112
1513100720.138350008,2,9,98.0073
1513100720.138350008,3,9,90.0513

#,#,#,#
1513100720.494693933,0,1,180

1513100720.595206040,0,2,136.9
1513100720.595206040,1,2,129.474

1513100720.706374020,0,3,136.9
1513100720.706374020,1,3,129.474

1513100720.826965033,0,4,96.9384
1513100720.826965033,1,4,93.3335
1513100720.826965033,2,4,136.9
1513100720.826965033,3,4,101.087
1513100720.826965033,4,4,152.603
1513100720.826965033,5,4,109.347

1513100721.93938578,0,5,163.638
1513100721.93938578,1,5,98.8743
1513100721.93938578,2,5,108.755
1513100721.93938578,3,5,117.493
1513100721.93938578,4,5,102.737
1513100721.93938578,5,5,92.5829
1513100721.93938578,6,5,97.4658

1513100721.569312999,0,6,95.4754
1513100721.569312999,1,6,92.284
1513100721.569312999,2,6,92.1484
1513100721.569312999,3,6,147.506
1513100721.569312999,4,6,96.8882
1513100721.569312999,5,6,97.5723
1513100721.569312999,6,6,105.26
1513100721.569312999,7,6,92.6763

1513100722.65813792,0,7,92.9379
1513100722.65813792,1,7,104.508
1513100722.65813792,2,7,95.4754
1513100722.65813792,3,7,92.1484
1513100722.65813792,4,7,96.8882
1513100722.65813792,5,7,97.5209
1513100722.65813792,6,7,93.1314

1513100722.537648780,0,8,109.701
1513100722.537648780,1,8,93.3816
1513100722.537648780,2,8,92.254
1513100722.537648780,3,8,95.4737
1513100722.537648780,4,8,93.187
1513100722.537648780,5,8,91.2122

1513100722.889859159,0,9,95.4737
1513100722.889859159,1,9,100.472
1513100722.889859159,2,9,93.6014
1513100722.889859159,3,9,92.2548
1513100722.889859159,4,9,92.5578
1513100722.889859159,5,9,94.125

#,#,#,#
1513100723.606350317,0,4,92.49
1513100723.606350317,1,4,90.3666

1513100723.737602607,0,5,92.49
1513100723.737602607,1,5,112.733
1513100723.737602607,2,5,95.8259
1513100723.737602607,3,5,92.0917
1513100723.737602607,4,5,93.2052
1513100723.737602607,5,5,90.3666

1513100724.120092506,0,6,90.4408
1513100724.120092506,1,6,94.07
1513100724.120092506,2,6,90.3666
1513100724.120092506,3,6,92.49
1513100724.120092506,4,6,91.4753
1513100724.120092506,5,6,90.4537

1513100724.377740616,0,7,90.6345
1513100724.377740616,1,7,90.4198
1513100724.377740616,2,7,90.293
1513100724.377740616,3,7,90.1405

1513100724.680407170,0,8,93.3412
1513100724.680407170,1,8,104.545
1513100724.680407170,2,8,90.1691
1513100724.680407170,3,8,90.5555
1513100724.680407170,4,8,90.046

1513100724.913211277,0,9,104.545
1513100724.913211277,1,9,90.3105
1513100724.913211277,2,9,90.3803
1513100724.913211277,3,9,90.0496
1513100724.913211277,4,9,90.4254

#,#,#,#
1513100725.440642150,0,3,180
1513100725.440642150,1,3,180

1513100725.614368398,0,4,180
1513100725.614368398,1,4,180

1513100725.766824179,0,5,180
1513100725.766824179,1,5,180

1513100725.907672979,0,6,180
1513100725.907672979,1,6,180
1513100725.907672979,2,6,180
1513100725.907672979,3,6,180

1513100726.129033381,0,7,180
1513100726.129033381,1,7,180
1513100726.129033381,2,7,90.4129
1513100726.129033381,3,7,180
1513100726.129033381,4,7,132.63

1513100726.321558894,0,8,180
1513100726.321558894,1,8,115.438
1513100726.321558894,2,8,115.474
1513100726.321558894,3,8,104.586
1513100726.321558894,4,8,180
1513100726.321558894,5,8,180
1513100726.321558894,6,8,180

1513100726.712427843,0,9,180
1513100726.712427843,1,9,115.721
1513100726.712427843,2,9,100.73
1513100726.712427843,3,9,180
1513100726.712427843,4,9,121.721
1513100726.712427843,5,9,180
1513100726.712427843,6,9,94.9841

#,#,#,#
1513100727.70987601,0,0,180

1513100727.194578589,0,1,180

1513100727.264959684,0,2,180
1513100727.264959684,1,2,178.485

1513100727.345494545,0,3,178.485
1513100727.345494545,1,3,180

1513100727.497999604,0,4,180
1513100727.497999604,1,4,91.1427
1513100727.497999604,2,4,107.413

1513100727.659803448,0,5,92.4547
1513100727.659803448,1,5,92.5592
1513100727.659803448,2,5,180

1513100727.810648691,0,6,180
1513100727.810648691,1,6,93.1087
1513100727.810648691,2,6,92.4547

1513100727.921235346,0,7,92.4547
1513100727.921235346,1,7,90.4061

1513100728.52617269,0,8,90.4061
1513100728.52617269,1,8,92.4547

1513100728.187628785,0,9,90.4061
1513100728.187628785,1,9,92.4547

#,#,#,#
1513100728.383002524,0,1,180

1513100728.493780538,0,2,180
1513100728.493780538,1,2,180

1513100728.567502545,0,3,180
1513100728.567502545,1,3,180

1513100728.698433695,0,4,131.827
1513100728.698433695,1,4,93.1372
1513100728.698433695,2,4,180

1513100728.941017108,0,5,91.305
1513100728.941017108,1,5,180
1513100728.941017108,2,5,90.4748
1513100728.941017108,3,5,91.0743

1513100729.188148817,0,6,91.0743
1513100729.188148817,1,6,92.172
1513100729.188148817,2,6,92.1534
1513100729.188148817,3,6,180

1513100729.333808518,0,7,98.8941
1513100729.333808518,1,7,91.2224
1513100729.333808518,2,7,98.8544
1513100729.333808518,3,7,91.0743
1513100729.333808518,4,7,91.2284

1513100729.585371396,0,8,91.1618
1513100729.585371396,1,8,90.0627
1513100729.585371396,2,8,98.8941
1513100729.585371396,3,8,91.0743
1513100729.585371396,4,8,98.8544

1513100729.887121457,0,9,90.0489
1513100729.887121457,1,9,94.0202
1513100729.887121457,2,9,92.7396
1513100729.887121457,3,9,98.8544
1513100729.887121457,4,9,91.9796
1513100729.887121457,5,9,91.0743

#,#,#,#
1513100730.251272647,0,2,180

1513100730.358509668,0,3,180

1513100730.450723760,0,4,180

1513100730.561682169,0,5,107.029
1513100730.561682169,1,5,91.0746

1513100730.733813514,0,6,180
1513100730.733813514,1,6,112.509
1513100730.733813514,2,6,92.1021
1513100730.733813514,3,6,93.0803

1513100730.946895672,0,7,112.509
1513100730.946895672,1,7,92.8726
1513100730.946895672,2,7,92.1021
1513100730.946895672,3,7,116.832
1513100730.946895672,4,7,90.0953

1513100731.179241975,0,8,105.606
1513100731.179241975,1,8,90.0072
1513100731.179241975,2,8,90.1971

1513100731.269774585,0,9,90.0615
1513100731.269774585,1,9,105.115
1513100731.269774585,2,9,90.1662
1513100731.269774585,3,9,91.2626

#,#,#,#
1513100731.674615748,0,2,177.505
1513100731.674615748,1,2,92.7549

1513100731.744964222,0,3,177.505
1513100731.744964222,1,3,92.7549

1513100731.895802527,0,4,177.505
1513100731.895802527,1,4,92.7549
1513100731.895802527,2,4,180
1513100731.895802527,3,4,180

1513100732.271047326,0,5,91.3939
1513100732.271047326,1,5,173.818
1513100732.271047326,2,5,90.9395
1513100732.271047326,3,5,177.505

1513100732.500720656,0,6,90.9395
1513100732.500720656,1,6,173.818
1513100732.500720656,2,6,91.3939
1513100732.500720656,3,6,177.505

1513100732.788294933,0,7,90.4817
1513100732.788294933,1,7,173.818
1513100732.788294933,2,7,91.585
1513100732.788294933,3,7,177.505

1513100733.31699431,0,8,173.818
1513100733.31699431,1,8,90.6057
1513100733.31699431,2,8,177.505
1513100733.31699431,3,8,90.4659

1513100733.222757610,0,9,90.196
1513100733.222757610,1,9,90.9915
1513100733.222757610,2,9,177.505
1513100733.222757610,3,9,173.818
1513100733.222757610,4,9,93.4246

#,#,#,#
1513100733.575861724,0,2,178.183

1513100733.668460623,0,3,178.183

1513100733.773993061,0,4,152.719

1513100733.897859774,0,5,152.719

1513100733.978233221,0,6,93.4007
1513100733.978233221,1,6,93.6867

1513100734.78800649,0,7,94.1182
1513100734.78800649,1,7,93.4116

1513100734.190512353,0,8,93.4116
1513100734.190512353,1,8,176.236
1513100734.190512353,2,8,94.1182

1513100734.382269974,0,9,90.6602
1513100734.382269974,1,9,92.7021
1513100734.382269974,2,9,105.813
1513100734.382269974,3,9,90.2467

#,#,#,#
1513100734.583423121,0,0,180

1513100734.718293705,0,1,180

1513100734.809571209,0,2,180

1513100734.910343663,0,3,180

1513100734.980716953,0,4,100.279
1513100734.980716953,1,4,112.665

1513100735.93931701,0,5,100.279
1513100735.93931701,1,5,112.665

1513100735.224994511,0,6,112.665
1513100735.224994511,1,6,100.279

1513100735.375896466,0,7,94.597
1513100735.375896466,1,7,93.017
1513100735.375896466,2,7,100.279
1513100735.375896466,3,7,168.196

1513100735.601713779,0,8,93.7046
1513100735.601713779,1,8,93.017
1513100735.601713779,2,8,93.0692
1513100735.601713779,3,8,168.196

1513100735.733687694,0,9,168.196
1513100735.733687694,1,9,93.0692
1513100735.733687694,2,9,90.8002
1513100735.733687694,3,9,90.4818

#,#,#,#
1513100736.179402973,0,3,180

1513100736.283430164,0,4,104.202
1513100736.283430164,1,4,90.6698

1513100736.384428603,0,5,97.6222
1513100736.384428603,1,5,95.5368
1513100736.384428603,2,5,91.4035

1513100736.477458757,0,6,95.5368
1513100736.477458757,1,6,97.6222
1513100736.477458757,2,6,91.4035

1513100736.713415266,0,7,95.5368
1513100736.713415266,1,7,94.0355
1513100736.713415266,2,7,90.5053
1513100736.713415266,3,7,97.6222
1513100736.713415266,4,7,91.4035

1513100737.109798859,0,8,92.0229
1513100737.109798859,1,8,90.2668
1513100737.109798859,2,8,91.5826
1513100737.109798859,3,8,91.6135

1513100737.411042935,0,9,92.1679
1513100737.411042935,1,9,90.4684
1513100737.411042935,2,9,91.3783
1513100737.411042935,3,9,91.6135

#,#,#,#
1513100737.672473282,0,0,176.783

1513100737.732881725,0,1,176.783

1513100737.823361150,0,2,180
1513100737.823361150,1,2,176.783

1513100737.974689968,0,3,93.0231
1513100737.974689968,1,3,92.7282
1513100737.974689968,2,3,176.783

1513100738.283864397,0,4,176.783
1513100738.283864397,1,4,91.8008
1513100738.283864397,2,4,90.9556
1513100738.283864397,3,4,90.338

1513100738.527474884,0,5,92.1851
1513100738.527474884,1,5,91.6662
1513100738.527474884,2,5,176.783
1513100738.527474884,3,5,90.5891

1513100738.783446163,0,6,91.5445
1513100738.783446163,1,6,90.073
1513100738.783446163,2,6,91.039

1513100738.987455475,0,7,90.2209
1513100738.987455475,1,7,90.1329
1513100738.987455475,2,7,90.8807
1513100738.987455475,3,7,90.5495

1513100739.228860852,0,8,90.0149
1513100739.228860852,1,8,90.4039
1513100739.228860852,2,8,90.6188
1513100739.228860852,3,8,90.1203

1513100739.558879678,0,9,90.5749
1513100739.558879678,1,9,90.0149
1513100739.558879678,2,9,90.0905
1513100739.558879678,3,9,90.1154
1513100739.558879678,4,9,97.8451

#,#,#,#
1513100739.997696683,0,2,180

1513100740.104328712,0,3,92.1661
1513100740.104328712,1,3,180

1513100740.185221958,0,4,92.1661
1513100740.185221958,1,4,180

1513100740.296814072,0,5,93.7906
1513100740.296814072,1,5,91.0206
1513100740.296814072,2,5,91.114
1513100740.296814072,3,5,91.5588

1513100740.463176142,0,6,93.7906
1513100740.463176142,1,6,91.114
1513100740.463176142,2,6,91.5588
1513100740.463176142,3,6,91.0206

1513100740.624583232,0,7,99.3412
1513100740.624583232,1,7,90.1
1513100740.624583232,2,7,90.0745
1513100740.624583232,3,7,90.1073
1513100740.624583232,4,7,123.47

1513100740.877526373,0,8,90.1073
1513100740.877526373,1,8,99.3412
1513100740.877526373,2,8,90.1
1513100740.877526373,3,8,90.0745
1513100740.877526373,4,8,123.47

1513100741.131535584,0,9,90.1856
1513100741.131535584,1,9,90.0429
1513100741.131535584,2,9,125.379
1513100741.131535584,3,9,90.2212
1513100741.131535584,4,9,90.9156
1513100741.131535584,5,9,92.0832

#,#,#,#
1513100741.703407837,0,3,91.3821

1513100741.834661343,0,4,91.3821

1513100741.897756751,0,5,91.1469
1513100741.897756751,1,5,168.113
1513100741.897756751,2,5,123.552

1513100742.119223927,0,6,91.1469
1513100742.119223927,1,6,123.552
1513100742.119223927,2,6,168.113

1513100742.295601865,0,7,90.4823
1513100742.295601865,1,7,91.6751
1513100742.295601865,2,7,180
1513100742.295601865,3,7,90.873
1513100742.295601865,4,7,91.8741
1513100742.295601865,5,7,123.552
1513100742.295601865,6,7,168.113
1513100742.295601865,7,7,180

1513100742.728692298,0,8,92.8611
1513100742.728692298,1,8,91.4606
1513100742.728692298,2,8,139.866
1513100742.728692298,3,8,91.432
1513100742.728692298,4,8,90.8245
1513100742.728692298,5,8,106.588
1513100742.728692298,6,8,90.4823

1513100743.129092477,0,9,105.9
1513100743.129092477,1,9,91.5292
1513100743.129092477,2,9,92.3031
1513100743.129092477,3,9,95.8062
1513100743.129092477,4,9,99.4336
1513100743.129092477,5,9,92.3068

#,#,#,#
1513100743.394124219,0,0,178.579

1513100743.414239980,0,1,178.579

1513100743.528955815,0,2,178.579
1513100743.528955815,1,2,180

1513100743.693481116,0,3,174.603
1513100743.693481116,1,3,106.094
1513100743.693481116,2,3,178.579

1513100743.868120606,0,4,104.78
1513100743.868120606,1,4,178.579
1513100743.868120606,2,4,90.0409

1513100744.163590046,0,5,97.3929
1513100744.163590046,1,5,178.579
1513100744.163590046,2,5,101.388
1513100744.163590046,3,5,100.836
1513100744.163590046,4,5,96.5732

1513100744.446465927,0,6,92.7505
1513100744.446465927,1,6,178.579
1513100744.446465927,2,6,93.2797
1513100744.446465927,3,6,97.3929
1513100744.446465927,4,6,90.3296

1513100744.665523729,0,7,97.3929
1513100744.665523729,1,7,178.579
1513100744.665523729,2,7,90.6968
1513100744.665523729,3,7,93.2797
1513100744.665523729,4,7,90.473

1513100744.978195630,0,8,178.579
1513100744.978195630,1,8,90.4359
1513100744.978195630,2,8,97.1633
1513100744.978195630,3,8,90.9586
1513100744.978195630,4,8,90.5195
1513100744.978195630,5,8,90.4302

1513100745.270257176,0,9,90.5224
1513100745.270257176,1,9,90.0328
1513100745.270257176,2,9,178.579
1513100745.270257176,3,9,90.9586
1513100745.270257176,4,9,90.2615
1513100745.270257176,5,9,97.2876

#,#,#,#
1513100745.930726198,0,4,125.083

1513100746.31265501,0,5,93.6634

1513100746.161929590,0,6,90.7856
1513100746.161929590,1,6,93.6474

1513100746.336123581,0,7,94.1904
1513100746.336123581,1,7,90.051
1513100746.336123581,2,7,94.6324

1513100746.446959392,0,8,94.1904
1513100746.446959392,1,8,90.2718
1513100746.446959392,2,8,91.4021

1513100746.537608925,0,9,94.1904
1513100746.537608925,1,9,90.2718
1513100746.537608925,2,9,91.4021

#,#,#,#
1513100746.628622888,0,0,175.38

1513100746.759324522,0,1,175.38

1513100746.869920619,0,2,90.987
1513100746.869920619,1,2,122.29

1513100746.980577739,0,3,90.987
1513100746.980577739,1,3,122.29

1513100747.101510869,0,4,95.414
1513100747.101510869,1,4,90.987
1513100747.101510869,2,4,125.092
1513100747.101510869,3,4,92.0943
1513100747.101510869,4,4,122.29

1513100747.424131796,0,5,95.0698
1513100747.424131796,1,5,90.987
1513100747.424131796,2,5,92.0943
1513100747.424131796,3,5,122.29
1513100747.424131796,4,5,96.0882
1513100747.424131796,5,5,100.891

1513100747.645340859,0,6,124.832
1513100747.645340859,1,6,91.4148
1513100747.645340859,2,6,90.3557
1513100747.645340859,3,6,90.987
1513100747.645340859,4,6,90.8252
1513100747.645340859,5,6,91.1379
1513100747.645340859,6,6,122.29

1513100747.889770509,0,7,173.458
1513100747.889770509,1,7,90.987
1513100747.889770509,2,7,93.9049
1513100747.889770509,3,7,91.5883
1513100747.889770509,4,7,90.4956
1513100747.889770509,5,7,90.4673
1513100747.889770509,6,7,124.832

1513100748.120997484,0,8,91.2964
1513100748.120997484,1,8,93.9049
1513100748.120997484,2,8,145.966
1513100748.120997484,3,8,90.987
1513100748.120997484,4,8,90.7378
1513100748.120997484,5,8,124.832
1513100748.120997484,6,8,91.1266

1513100748.413031118,0,9,90.9199
1513100748.413031118,1,9,145.966
1513100748.413031118,2,9,90.987
1513100748.413031118,3,9,91.0466
1513100748.413031118,4,9,180
1513100748.413031118,5,9,90.3552
1513100748.413031118,6,9,154.761
1513100748.413031118,7,9,91.1076

#,#,#,#
1513100748.940261804,0,3,180

1513100749.61104670,0,4,180

1513100749.183408471,0,5,94.3105
1513100749.183408471,1,5,174.272
1513100749.183408471,2,5,95.2876

1513100749.388358495,0,6,174.272
1513100749.388358495,1,6,94.3105
1513100749.388358495,2,6,95.2876
1513100749.388358495,3,6,177.467

1513100749.693078153,0,7,95.2876
1513100749.693078153,1,7,94.3105
1513100749.693078153,2,7,101.011
1513100749.693078153,3,7,91.6548
1513100749.693078153,4,7,174.272

1513100749.966407834,0,8,90.0926
1513100749.966407834,1,8,90.216
1513100749.966407834,2,8,90.6871
1513100749.966407834,3,8,90.1569
1513100749.966407834,4,8,95.1387

1513100750.249075678,0,9,94.8824
1513100750.249075678,1,9,91.3691
1513100750.249075678,2,9,90.1432
1513100750.249075678,3,9,90.1245
1513100750.249075678,4,9,90.6669
1513100750.249075678,5,9,90.8635

#,#,#,#
1513100751.150670043,0,5,112.09
1513100751.150670043,1,5,91.3116
1513100751.150670043,2,5,90.7919

1513100751.372305540,0,6,90.9164
1513100751.372305540,1,6,90.7919
1513100751.372305540,2,6,142.983
1513100751.372305540,3,6,90.2044

1513100751.546700902,0,7,142.983
1513100751.546700902,1,7,180
1513100751.546700902,2,7,90.2117
1513100751.546700902,3,7,90.6695
1513100751.546700902,4,7,91.0165

1513100751.998699627,0,8,136.107
1513100751.998699627,1,8,90.7035
1513100751.998699627,2,8,142.983
1513100751.998699627,3,8,90.8306
1513100751.998699627,4,8,91.2958

1513100752.395484781,0,9,90.8306
1513100752.395484781,1,9,131.88
1513100752.395484781,2,9,90.0963
1513100752.395484781,3,9,91.5471
1513100752.395484781,4,9,91.6395
1513100752.395484781,5,9,90.1243
1513100752.395484781,6,9,142.983

#,#,#,#
1513100752.627362285,0,0,178.186
1513100752.627362285,1,0,180

1513100752.687741141,0,1,178.186
1513100752.687741141,1,1,180

1513100752.758123361,0,2,180
1513100752.758123361,1,2,180
1513100752.758123361,2,2,180
1513100752.758123361,3,2,178.186

1513100752.868725906,0,3,97.0427
1513100752.868725906,1,3,94.7135
1513100752.868725906,2,3,180
1513100752.868725906,3,3,94.3637
1513100752.868725906,4,3,178.186

1513100753.161526781,0,4,106.007
1513100753.161526781,1,4,180
1513100753.161526781,2,4,98.9415
1513100753.161526781,3,4,98.9502
1513100753.161526781,4,4,178.186
1513100753.161526781,5,4,102.376

1513100753.621081803,0,5,106.007
1513100753.621081803,1,5,178.186
1513100753.621081803,2,5,90.5673
1513100753.621081803,3,5,90.1078
1513100753.621081803,4,5,91.2292

1513100753.924621871,0,6,90.1459
1513100753.924621871,1,6,106.007
1513100753.924621871,2,6,90.0779
1513100753.924621871,3,6,90.6366

1513100754.196780938,0,7,104.506
1513100754.196780938,1,7,91.4054
1513100754.196780938,2,7,90.3494
1513100754.196780938,3,7,90.1081

1513100754.370750292,0,8,90.465
1513100754.370750292,1,8,90.0031
1513100754.370750292,2,8,93.0024
1513100754.370750292,3,8,90.6679
1513100754.370750292,4,8,91.2706

1513100754.652127517,0,9,91.4085
1513100754.652127517,1,9,90.1977
1513100754.652127517,2,9,90.1478
1513100754.652127517,3,9,90.3756
1513100754.652127517,4,9,93.0024

#,#,#,#
1513100754.961694413,0,0,176.435

1513100755.22244134,0,1,180
1513100755.22244134,1,1,176.435

1513100755.143939340,0,2,176.435
1513100755.143939340,1,2,180

1513100755.295015173,0,3,93.9273
